element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,team_id,element_type,first_name,second_name,web_name,team,short_name,opponent_id,opponent,opponent_short_name,position
151,71,15,4,True,2025-10-18T14:00:00Z,2,1,8,False,90,0,0,0,1,0,0,0,0,0,0,0,20,43.2,5.4,2.0,5.1,13,5,3,16,1.0,0.0,0.01,0.01,1.45,44,18753,122209,24874,6121,151,6,2,Jan Paul,van Hecke,Van Hecke,Brighton,BHA,15,Newcastle,NEW,DEF
152,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,25315,0,0,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,10,Fulham,FUL,DEF
152,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-3876,23336,491,4367,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,9,Everton,EVE,DEF
152,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,1,0,0,0,5,8.2,3.3,2.0,1.4,2,0,3,5,1.0,0.0,0.0,0.0,1.82,44,-2910,21145,753,3663,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,13,Man City,MCI,DEF
152,32,4,3,False,2025-09-13T14:00:00Z,2,1,4,False,90,0,0,0,2,0,0,0,0,0,0,0,13,22.4,11.3,4.0,3.8,6,7,4,10,1.0,0.0,0.01,0.01,1.45,44,-812,21108,1328,2140,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,4,Bournemouth,BOU,DEF
152,43,18,3,True,2025-09-20T14:00:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,0,0,11,27.0,5.2,0.0,3.2,8,4,7,15,1.0,0.0,0.0,0.0,1.22,44,168,21743,1486,1318,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,18,Spurs,TOT,DEF
152,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,54,0,0,0,1,0,0,0,1,0,0,0,-1,10.6,0.1,0.0,1.1,5,1,1,6,1.0,0.0,0.0,0.0,1.33,44,707,22890,2416,1709,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,7,Chelsea,CHE,DEF
152,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-2577,20336,511,3088,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,20,Wolves,WOL,DEF
152,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-2783,17588,53,2836,152,6,2,Joël,Veltman,Veltman,Brighton,BHA,15,Newcastle,NEW,DEF
153,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,0,1517,0,0,153,6,2,Adam,Webster,Webster,Brighton,BHA,10,Fulham,FUL,DEF
153,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,45,-364,1191,75,439,153,6,2,Adam,Webster,Webster,Brighton,BHA,9,Everton,EVE,DEF
153,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-214,1009,45,259,153,6,2,Adam,Webster,Webster,Brighton,BHA,13,Man City,MCI,DEF
153,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-74,949,43,117,153,6,2,Adam,Webster,Webster,Brighton,BHA,4,Bournemouth,BOU,DEF
153,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-41,913,43,84,153,6,2,Adam,Webster,Webster,Brighton,BHA,18,Spurs,TOT,DEF
153,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-19,900,66,85,153,6,2,Adam,Webster,Webster,Brighton,BHA,7,Chelsea,CHE,DEF
153,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-42,858,22,64,153,6,2,Adam,Webster,Webster,Brighton,BHA,20,Wolves,WOL,DEF
153,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,44,-20,847,38,58,153,6,2,Adam,Webster,Webster,Brighton,BHA,15,Newcastle,NEW,DEF
154,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,1366,0,0,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,10,Fulham,FUL,DEF
154,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-274,1082,0,274,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,9,Everton,EVE,DEF
154,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-138,946,0,138,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,13,Man City,MCI,DEF
154,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-84,870,0,84,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,4,Bournemouth,BOU,DEF
154,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-55,816,0,55,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,18,Spurs,TOT,DEF
154,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-32,787,0,32,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,7,Chelsea,CHE,DEF
154,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-33,752,0,33,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,20,Wolves,WOL,DEF
154,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-17,739,0,17,154,6,2,Eiran,Cashin,Cashin,Brighton,BHA,15,Newcastle,NEW,DEF
155,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,17058,0,0,155,6,2,Jacob,Slater,Slater,Brighton,BHA,10,Fulham,FUL,DEF
155,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1153,20479,917,2070,155,6,2,Jacob,Slater,Slater,Brighton,BHA,9,Everton,EVE,DEF
155,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1644,20122,697,2341,155,6,2,Jacob,Slater,Slater,Brighton,BHA,13,Man City,MCI,DEF
155,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-769,20455,863,1632,155,6,2,Jacob,Slater,Slater,Brighton,BHA,4,Bournemouth,BOU,DEF
155,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-667,20276,498,1165,155,6,2,Jacob,Slater,Slater,Brighton,BHA,18,Spurs,TOT,DEF
155,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-2081,18318,200,2281,155,6,2,Jacob,Slater,Slater,Brighton,BHA,7,Chelsea,CHE,DEF
155,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1656,16699,0,1656,155,6,2,Jacob,Slater,Slater,Brighton,BHA,20,Wolves,WOL,DEF
155,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1339,15403,0,1339,155,6,2,Jacob,Slater,Slater,Brighton,BHA,15,Newcastle,NEW,DEF
156,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,0,14149,0,0,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,10,Fulham,FUL,DEF
156,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1113,16757,627,1740,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,9,Everton,EVE,DEF
156,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-1347,16676,420,1767,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,13,Man City,MCI,DEF
156,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-798,16848,504,1302,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,4,Bournemouth,BOU,DEF
156,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-709,16598,321,1030,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,18,Spurs,TOT,DEF
156,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40,-194,16845,773,967,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,7,Chelsea,CHE,DEF
156,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,-97,17680,829,926,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,20,Wolves,WOL,DEF
156,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39,80,17847,917,837,156,6,2,Charlie,Tasker,Tasker,Brighton,BHA,15,Newcastle,NEW,DEF
157,3,10,2,True,2025-08-16T14:00:00Z,1,1,1,False,82,0,0,1,0,0,0,0,1,0,0,0,-2,0.0,2.4,8.0,0.6,0,0,0,0,1.0,0.07,0.04,0.11,0.52,65,0,697623,0,0,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,10,Fulham,FUL,MID
157,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,8,12.0,42.8,10.0,6.5,0,4,1,5,1.0,0.15,0.09,0.24,1.6,65,-92096,664282,21223,113319,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,9,Everton,EVE,MID
157,22,13,5,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,1,0,1,0,0,0,0,0,0,0,21,27.4,33.3,12.0,7.3,3,2,2,7,1.0,0.08,0.04,0.12,1.82,64,-114193,560702,12822,127015,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,13,Man City,MCI,MID
157,32,4,7,False,2025-09-13T14:00:00Z,2,1,4,False,90,1,0,0,2,0,0,0,0,0,0,0,24,35.6,3.0,35.0,7.4,0,0,0,0,1.0,0.37,0.03,0.4,1.45,64,-32072,552451,35332,67404,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,4,Bournemouth,BOU,MID
157,43,18,2,True,2025-09-20T14:00:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,0,0,9,11.2,12.8,19.0,4.3,2,5,0,7,1.0,0.09,0.07,0.16,1.22,64,14149,577402,50600,36451,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,18,Spurs,TOT,MID
157,53,7,2,False,2025-09-27T14:00:00Z,1,3,6,False,66,0,0,0,1,0,0,0,0,0,0,0,4,2.2,1.5,4.0,0.8,1,2,0,3,1.0,0.0,0.02,0.02,1.38,64,-46411,531353,21484,67895,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,7,Chelsea,CHE,MID
157,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,64,-53579,482118,15742,69321,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,20,Wolves,WOL,MID
157,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,63,-98627,384142,2192,100819,157,6,3,Mitoma,Kaoru,Mitoma,Brighton,BHA,15,Newcastle,NEW,MID
158,3,10,6,True,2025-08-16T14:00:00Z,1,1,1,False,68,0,1,1,0,0,0,0,0,0,0,0,15,2.2,1.2,15.0,1.8,0,1,1,2,1.0,0.07,0.0,0.07,0.52,60,0,141983,0,0,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,10,Fulham,FUL,MID
158,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60,-4191,149366,20132,24323,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,9,Everton,EVE,MID
158,22,13,1,True,2025-08-31T13:00:00Z,2,1,3,False,29,0,0,0,0,0,0,0,0,0,0,0,5,5.2,12.1,19.0,3.6,0,0,0,0,0.0,0.07,0.06,0.13,0.17,59,-51105,90670,2253,53358,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,13,Man City,MCI,MID
158,32,4,1,False,2025-09-13T14:00:00Z,2,1,4,False,66,0,0,0,2,0,0,0,1,0,0,0,10,6.8,12.2,6.0,2.5,2,2,1,5,1.0,0.0,0.01,0.01,1.2,59,-20974,79438,4411,25385,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,4,Bournemouth,BOU,MID
158,43,18,5,True,2025-09-20T14:00:00Z,2,2,5,False,74,0,1,0,1,0,0,0,0,0,0,0,16,31.8,21.8,6.0,6.0,5,1,1,7,1.0,0.0,0.02,0.02,1.16,58,-12943,69051,1841,14784,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,18,Spurs,TOT,MID
158,53,7,2,False,2025-09-27T14:00:00Z,1,3,6,False,84,0,0,0,1,0,0,0,0,0,0,0,5,10.4,15.3,2.0,2.8,2,4,1,7,1.0,0.0,0.35,0.35,1.4,58,-12758,56550,3535,16293,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,7,Chelsea,CHE,MID
158,70,20,1,False,2025-10-05T13:00:00Z,1,1,7,False,45,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.8,26.0,2.9,1,1,0,2,0.0,0.2,0.01,0.21,0.35,58,-3882,53682,2979,6861,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,20,Wolves,WOL,MID
158,71,15,7,True,2025-10-18T14:00:00Z,2,1,8,False,70,0,1,1,0,0,0,0,0,0,0,1,25,32.4,25.3,14.0,7.2,2,4,2,8,1.0,0.05,0.28,0.33,0.7,57,-6835,47137,2203,9038,158,6,3,Georginio,Rutter,Georginio,Brighton,BHA,15,Newcastle,NEW,MID
159,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60,0,2493,0,0,159,6,3,Solly,March,March,Brighton,BHA,10,Fulham,FUL,MID
159,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-959,1601,48,1007,159,6,3,Solly,March,March,Brighton,BHA,9,Everton,EVE,MID
159,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,-415,1227,30,445,159,6,3,Solly,March,March,Brighton,BHA,13,Man City,MCI,MID
159,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-179,1073,57,236,159,6,3,Solly,March,March,Brighton,BHA,4,Bournemouth,BOU,MID
159,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-97,987,21,118,159,6,3,Solly,March,March,Brighton,BHA,18,Spurs,TOT,MID
159,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-16,990,68,84,159,6,3,Solly,March,March,Brighton,BHA,7,Chelsea,CHE,MID
159,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-89,902,22,111,159,6,3,Solly,March,March,Brighton,BHA,20,Wolves,WOL,MID
159,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,58,-13,897,51,64,159,6,3,Solly,March,March,Brighton,BHA,15,Newcastle,NEW,MID
160,3,10,3,True,2025-08-16T14:00:00Z,1,1,1,False,68,0,0,1,0,0,0,0,0,0,0,0,7,0.4,2.9,12.0,1.5,1,3,0,4,1.0,0.09,0.02,0.11,0.52,60,0,122796,0,0,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,10,Fulham,FUL,MID
160,16,9,2,False,2025-08-24T13:00:00Z,2,0,2,False,90,0,0,0,2,0,0,0,0,0,0,0,14,16.2,42.4,29.0,8.8,2,4,1,7,1.0,0.08,0.55,0.63,1.6,60,-19666,108916,4867,24533,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,9,Everton,EVE,MID
160,22,13,4,True,2025-08-31T13:00:00Z,2,1,3,False,90,0,0,0,1,0,0,0,0,0,0,0,18,13.6,11.4,29.0,5.4,2,7,3,12,1.0,0.2,0.03,0.23,1.76,59,-21377,87461,2973,24350,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,13,Man City,MCI,MID
160,32,4,6,False,2025-09-13T14:00:00Z,2,1,4,False,90,0,1,0,2,0,0,0,0,0,0,1,28,29.0,16.9,37.0,8.3,0,4,2,6,1.0,0.14,0.15,0.29,1.45,59,-694,93692,17188,17882,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,4,Bournemouth,BOU,MID
160,43,18,9,True,2025-09-20T14:00:00Z,2,2,5,False,75,1,0,0,1,0,0,0,0,0,0,2,32,39.0,12.7,39.0,9.1,0,5,2,7,1.0,0.74,0.0,0.74,1.16,59,8436,104984,19527,11091,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,18,Spurs,TOT,MID
160,53,7,5,False,2025-09-27T14:00:00Z,1,3,6,False,90,0,1,0,1,0,0,0,0,0,0,0,18,23.4,19.3,28.0,7.1,3,1,2,6,1.0,0.36,0.24,0.6,1.81,59,56352,167563,79291,22939,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,7,Chelsea,CHE,MID
160,70,20,2,False,2025-10-05T13:00:00Z,1,1,7,False,90,0,0,0,1,0,0,0,0,0,0,0,17,26.8,62.3,5.0,9.4,2,6,2,10,1.0,0.01,0.24,0.25,0.56,59,234938,428481,256757,21819,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,20,Wolves,WOL,MID
160,71,15,2,True,2025-10-18T14:00:00Z,2,1,8,False,89,0,0,0,1,0,0,0,0,0,0,0,12,11.6,19.0,24.0,5.5,1,5,5,11,1.0,0.11,0.27,0.38,1.37,60,28213,441996,87309,59096,160,6,3,Yankuba,Minteh,Minteh,Brighton,BHA,15,Newcastle,NEW,MID
161,3,10,0,True,2025-08-16T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,0,3831,0,0,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,10,Fulham,FUL,MID
161,16,9,0,False,2025-08-24T13:00:00Z,2,0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55,-1389,2507,48,1437,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,9,Everton,EVE,MID
161,22,13,0,True,2025-08-31T13:00:00Z,2,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-588,1968,40,628,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,13,Man City,MCI,MID
161,32,4,0,False,2025-09-13T14:00:00Z,2,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-333,1657,17,350,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,4,Bournemouth,BOU,MID
161,43,18,0,True,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-175,1495,0,175,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,18,Spurs,TOT,MID
161,53,7,0,False,2025-09-27T14:00:00Z,1,3,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-92,1405,0,92,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,7,Chelsea,CHE,MID
161,70,20,0,False,2025-10-05T13:00:00Z,1,1,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-58,1347,0,58,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,20,Wolves,WOL,MID
161,71,15,0,True,2025-10-18T14:00:00Z,2,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54,-52,1299,0,52,161,6,3,Julio,Enciso Espínola,Enciso,Brighton,BHA,15,Newcastle,NEW,MID
162,3,10,1,True,2025-08-16T14:00:00Z,1,1,1,False,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,0,1,1,2,0.0,0.31,0.0,0.31,0.24,55,0,4408,0,0,162,6,3,Brajan,Gruda,Gruda,Brighton,BHA,10,Fulham,FUL,MID
162,16,9,1,False,2025-08-24T13:00:00Z,2,0,2,False,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6.0,0.5,0,1,0,1,0.0,0.06,0.0,0.06,0.39,55,-679,4588,233,912,162,6,3,Brajan,Gruda,Gruda,Brighton,BHA,9,Everton,EVE,MID
162,22,13,8,True,2025-08-31T13:00:00Z,2,1,3,False,29,1,0,0,0,0,0,0,0,0,0,2,27,39.2,10.4,35.0,8.5,0,2,0,2,0.0,0.78,0.0,0.78,0.17,54,-530,4397,236,766,162,6,3,Brajan,Gruda,Gruda,Brighton,BHA,13,Man City,MCI,MID
162,32,4,1,False,2025-09-13T14:00:00Z,2,1,4,False,23,0,0,0,0,0,0,0,0,0,0,0,2,0.6,0.7,0.0,0.1,0,2,0,2,0.0,0.0,0.01,0.01,0.25,54,5572,11607,7165,1593,162,6,3,Brajan,Gruda,Gruda,Brighton,BHA,4,Bournemouth,BOU,MID
